Image,TP0,FP0,FN0,TN0,IOU0,TPw0,FPw0,FNw0,FWB0,TP1,FP1,FN1,TN1,IOU1,TPw1,FPw1,FNw1,FWB1,TP2,FP2,FN2,TN2,IOU2,TPw2,FPw2,FNw2,FWB2
000016.png,229741.0,113.0,66.0,480.0,0.9992214683368128,-1.0,-1.0,-1.0,-1.0,480.0,66.0,113.0,229741.0,0.7283763277693475,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000017.png,228860.0,299.0,3.0,1238.0,0.9986821549820651,-1.0,-1.0,-1.0,-1.0,365.0,129.0,234.0,229672.0,0.5013736263736264,-1.0,-1.0,-1.0,-1.0,747.0,0.0,191.0,229462.0,0.7963752665245203,-1.0,-1.0,-1.0,-1.0
000018.png,229023.0,498.0,9.0,870.0,0.9977911384132793,-1.0,-1.0,-1.0,-1.0,561.0,49.0,478.0,229312.0,0.515625,-1.0,-1.0,-1.0,-1.0,250.0,19.0,79.0,230052.0,0.7183908045977011,-1.0,-1.0,-1.0,-1.0
000019.png,229098.0,282.0,22.0,998.0,0.9986748153895781,-1.0,-1.0,-1.0,-1.0,928.0,68.0,249.0,229155.0,0.7453815261044177,-1.0,-1.0,-1.0,-1.0,21.0,3.0,82.0,230294.0,0.19811320754716982,-1.0,-1.0,-1.0,-1.0
000020.png,230065.0,104.0,25.0,206.0,0.9994396031173706,-1.0,-1.0,-1.0,-1.0,141.0,13.0,95.0,230151.0,0.5662650602409639,-1.0,-1.0,-1.0,-1.0,58.0,19.0,16.0,230307.0,0.6236559139784946,-1.0,-1.0,-1.0,-1.0
000021.png,229780.0,139.0,87.0,394.0,0.9990174169369495,-1.0,-1.0,-1.0,-1.0,246.0,74.0,201.0,229879.0,0.472168905950096,-1.0,-1.0,-1.0,-1.0,70.0,91.0,16.0,230223.0,0.3954802259887006,-1.0,-1.0,-1.0,-1.0
000022.png,229266.0,81.0,70.0,983.0,0.9993418098920307,-1.0,-1.0,-1.0,-1.0,436.0,48.0,106.0,229810.0,0.7389830508474576,-1.0,-1.0,-1.0,-1.0,512.0,57.0,10.0,229821.0,0.8842832469775475,-1.0,-1.0,-1.0,-1.0
000023.png,229396.0,79.0,26.0,899.0,0.9995424856536573,-1.0,-1.0,-1.0,-1.0,490.0,39.0,63.0,229808.0,0.8277027027027027,-1.0,-1.0,-1.0,-1.0,387.0,9.0,38.0,229966.0,0.8917050691244239,-1.0,-1.0,-1.0,-1.0
000024.png,229916.0,73.0,69.0,342.0,0.9993827643463822,-1.0,-1.0,-1.0,-1.0,342.0,69.0,73.0,229916.0,0.7066115702479339,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000025.png,229336.0,127.0,159.0,778.0,0.9987544747454512,-1.0,-1.0,-1.0,-1.0,494.0,137.0,236.0,229533.0,0.5697808535178778,-1.0,-1.0,-1.0,-1.0,170.0,136.0,5.0,230089.0,0.5466237942122186,-1.0,-1.0,-1.0,-1.0
000026.png,228849.0,209.0,67.0,1275.0,0.9987954173486089,-1.0,-1.0,-1.0,-1.0,1275.0,67.0,209.0,228849.0,0.8220502901353965,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000027.png,229824.0,97.0,40.0,439.0,0.9994042468070673,-1.0,-1.0,-1.0,-1.0,338.0,30.0,172.0,229860.0,0.6259259259259259,-1.0,-1.0,-1.0,-1.0,20.0,91.0,6.0,230283.0,0.17094017094017094,-1.0,-1.0,-1.0,-1.0
000028.png,229298.0,255.0,5.0,842.0,0.9988673886338093,-1.0,-1.0,-1.0,-1.0,253.0,77.0,149.0,229921.0,0.5281837160751566,-1.0,-1.0,-1.0,-1.0,503.0,14.0,192.0,229691.0,0.7094499294781382,-1.0,-1.0,-1.0,-1.0
000029.png,229008.0,363.0,6.0,1023.0,0.9983912946808093,-1.0,-1.0,-1.0,-1.0,606.0,106.0,297.0,229391.0,0.6005946481665014,-1.0,-1.0,-1.0,-1.0,313.0,4.0,170.0,229913.0,0.6427104722792608,-1.0,-1.0,-1.0,-1.0
000030.png,229364.0,140.0,15.0,881.0,0.999324674645672,-1.0,-1.0,-1.0,-1.0,558.0,10.0,145.0,229687.0,0.782608695652174,-1.0,-1.0,-1.0,-1.0,303.0,25.0,15.0,230057.0,0.8833819241982507,-1.0,-1.0,-1.0,-1.0
000076.png,230005.0,52.0,47.0,296.0,0.9995697597608038,-1.0,-1.0,-1.0,-1.0,296.0,47.0,52.0,230005.0,0.7493670886075949,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000077.png,229653.0,194.0,58.0,495.0,0.9989038950871012,-1.0,-1.0,-1.0,-1.0,495.0,58.0,194.0,229653.0,0.6626506024096386,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000078.png,227647.0,179.0,75.0,2499.0,0.9988854809763889,-1.0,-1.0,-1.0,-1.0,1796.0,75.0,157.0,228372.0,0.8856015779092702,-1.0,-1.0,-1.0,-1.0,668.0,35.0,57.0,229640.0,0.8789473684210526,-1.0,-1.0,-1.0,-1.0
000079.png,229351.0,113.0,14.0,922.0,0.9994465700415726,-1.0,-1.0,-1.0,-1.0,689.0,9.0,146.0,229556.0,0.816350710900474,-1.0,-1.0,-1.0,-1.0,198.0,40.0,2.0,230160.0,0.825,-1.0,-1.0,-1.0,-1.0
000080.png,229744.0,86.0,122.0,448.0,0.9990954634010576,-1.0,-1.0,-1.0,-1.0,448.0,122.0,86.0,229744.0,0.6829268292682927,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000081.png,228982.0,269.0,26.0,1123.0,0.9987133467377888,-1.0,-1.0,-1.0,-1.0,1123.0,26.0,269.0,228982.0,0.7919605077574048,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000082.png,229249.0,61.0,126.0,964.0,0.9991849578967555,-1.0,-1.0,-1.0,-1.0,964.0,126.0,61.0,229249.0,0.8375325803649001,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000083.png,227270.0,146.0,107.0,2877.0,0.9988880245074124,-1.0,-1.0,-1.0,-1.0,1671.0,95.0,171.0,228463.0,0.8626742385131647,-1.0,-1.0,-1.0,-1.0,1166.0,52.0,15.0,229167.0,0.9456609894566099,-1.0,-1.0,-1.0,-1.0
000084.png,227828.0,128.0,89.0,2355.0,0.9990484334232279,-1.0,-1.0,-1.0,-1.0,1799.0,113.0,129.0,228359.0,0.8814306712395884,-1.0,-1.0,-1.0,-1.0,509.0,23.0,46.0,229822.0,0.8806228373702422,-1.0,-1.0,-1.0,-1.0
000085.png,228326.0,165.0,82.0,1827.0,0.9989193824292458,-1.0,-1.0,-1.0,-1.0,1827.0,82.0,165.0,228326.0,0.8809064609450338,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000086.png,229232.0,288.0,51.0,829.0,0.998523332650901,-1.0,-1.0,-1.0,-1.0,829.0,51.0,288.0,229232.0,0.7097602739726028,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000087.png,229022.0,222.0,105.0,1051.0,0.9985742253072828,-1.0,-1.0,-1.0,-1.0,1051.0,105.0,222.0,229022.0,0.762699564586357,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000088.png,229216.0,61.0,26.0,1097.0,0.9996205893512078,-1.0,-1.0,-1.0,-1.0,464.0,17.0,80.0,229839.0,0.8270944741532977,-1.0,-1.0,-1.0,-1.0,611.0,31.0,3.0,229755.0,0.9472868217054263,-1.0,-1.0,-1.0,-1.0
000089.png,230100.0,232.0,1.0,67.0,0.9989884211120421,-1.0,-1.0,-1.0,-1.0,67.0,1.0,232.0,230100.0,0.22333333333333333,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000090.png,229021.0,125.0,55.0,1199.0,0.9992146631122901,-1.0,-1.0,-1.0,-1.0,1199.0,55.0,125.0,229021.0,0.8694706308919506,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000136.png,229200.0,168.0,74.0,958.0,0.9989452672135006,-1.0,-1.0,-1.0,-1.0,958.0,74.0,168.0,229200.0,0.7983333333333333,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000137.png,229148.0,152.0,28.0,1072.0,0.9992150980255354,-1.0,-1.0,-1.0,-1.0,712.0,30.0,101.0,229557.0,0.8446026097271648,-1.0,-1.0,-1.0,-1.0,337.0,21.0,74.0,229968.0,0.7800925925925926,-1.0,-1.0,-1.0,-1.0
000138.png,228355.0,13.0,64.0,1968.0,0.9996629193808223,-1.0,-1.0,-1.0,-1.0,426.0,39.0,87.0,229848.0,0.7717391304347826,-1.0,-1.0,-1.0,-1.0,1459.0,108.0,9.0,228824.0,0.925761421319797,-1.0,-1.0,-1.0,-1.0
000139.png,229394.0,197.0,93.0,716.0,0.9987373957263023,-1.0,-1.0,-1.0,-1.0,716.0,93.0,197.0,229394.0,0.7117296222664016,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000140.png,229027.0,221.0,62.0,1090.0,0.9987658628058087,-1.0,-1.0,-1.0,-1.0,946.0,172.0,196.0,229086.0,0.7199391171993912,-1.0,-1.0,-1.0,-1.0,34.0,0.0,135.0,230231.0,0.20118343195266272,-1.0,-1.0,-1.0,-1.0
000141.png,228544.0,171.0,138.0,1547.0,0.9986497882920478,-1.0,-1.0,-1.0,-1.0,1079.0,137.0,175.0,229009.0,0.7757009345794392,-1.0,-1.0,-1.0,-1.0,438.0,31.0,26.0,229905.0,0.8848484848484849,-1.0,-1.0,-1.0,-1.0
000142.png,229438.0,121.0,39.0,802.0,0.999303129818204,-1.0,-1.0,-1.0,-1.0,441.0,37.0,131.0,229791.0,0.7241379310344828,-1.0,-1.0,-1.0,-1.0,329.0,34.0,22.0,230015.0,0.8545454545454545,-1.0,-1.0,-1.0,-1.0
000143.png,228230.0,137.0,116.0,1917.0,0.9988926966120018,-1.0,-1.0,-1.0,-1.0,1026.0,105.0,166.0,229103.0,0.7910562837316885,-1.0,-1.0,-1.0,-1.0,837.0,65.0,25.0,229473.0,0.9029126213592233,-1.0,-1.0,-1.0,-1.0
000144.png,229251.0,63.0,14.0,1072.0,0.9996642363775902,-1.0,-1.0,-1.0,-1.0,387.0,28.0,59.0,229926.0,0.8164556962025317,-1.0,-1.0,-1.0,-1.0,654.0,17.0,35.0,229694.0,0.9263456090651558,-1.0,-1.0,-1.0,-1.0
000145.png,229482.0,57.0,33.0,828.0,0.9996079661282735,-1.0,-1.0,-1.0,-1.0,303.0,25.0,72.0,230000.0,0.7575,-1.0,-1.0,-1.0,-1.0,499.0,34.0,11.0,229856.0,0.9172794117647058,-1.0,-1.0,-1.0,-1.0
000146.png,230165.0,27.0,0.0,208.0,0.9998827066101341,-1.0,-1.0,-1.0,-1.0,181.0,0.0,54.0,230165.0,0.7702127659574468,-1.0,-1.0,-1.0,-1.0,0.0,27.0,0.0,230373.0,0.0,-1.0,-1.0,-1.0,-1.0
000147.png,229252.0,46.0,30.0,1072.0,0.999668596944115,-1.0,-1.0,-1.0,-1.0,353.0,18.0,57.0,229972.0,0.8247663551401869,-1.0,-1.0,-1.0,-1.0,700.0,31.0,8.0,229661.0,0.9472259810554804,-1.0,-1.0,-1.0,-1.0
000148.png,228832.0,262.0,82.0,1224.0,0.9984989702237581,-1.0,-1.0,-1.0,-1.0,1224.0,82.0,262.0,228832.0,0.7806122448979592,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000149.png,228413.0,187.0,181.0,1619.0,0.9983914748165276,-1.0,-1.0,-1.0,-1.0,1619.0,181.0,187.0,228413.0,0.8147961751383996,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000150.png,229582.0,206.0,30.0,582.0,0.9989731004534023,-1.0,-1.0,-1.0,-1.0,582.0,30.0,206.0,229582.0,0.7114914425427873,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000406.png,230153.0,45.0,4.0,198.0,0.9997871434653044,-1.0,-1.0,-1.0,-1.0,131.0,6.0,31.0,230232.0,0.7797619047619048,-1.0,-1.0,-1.0,-1.0,62.0,3.0,19.0,230316.0,0.7380952380952381,-1.0,-1.0,-1.0,-1.0
000407.png,229814.0,202.0,11.0,373.0,0.9990740217452734,-1.0,-1.0,-1.0,-1.0,373.0,11.0,202.0,229814.0,0.636518771331058,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000408.png,229481.0,149.0,9.0,761.0,0.9993119635601967,-1.0,-1.0,-1.0,-1.0,417.0,27.0,121.0,229835.0,0.7380530973451327,-1.0,-1.0,-1.0,-1.0,326.0,0.0,46.0,230028.0,0.8763440860215054,-1.0,-1.0,-1.0,-1.0
000409.png,229693.0,183.0,40.0,484.0,0.9990300805511578,-1.0,-1.0,-1.0,-1.0,366.0,39.0,160.0,229835.0,0.647787610619469,-1.0,-1.0,-1.0,-1.0,101.0,18.0,40.0,230241.0,0.6352201257861635,-1.0,-1.0,-1.0,-1.0
000410.png,229953.0,98.0,29.0,320.0,0.9994480180806676,-1.0,-1.0,-1.0,-1.0,304.0,45.0,70.0,229981.0,0.7255369928400954,-1.0,-1.0,-1.0,-1.0,0.0,0.0,44.0,230356.0,0.0,-1.0,-1.0,-1.0,-1.0
000411.png,229636.0,62.0,23.0,679.0,0.9996299859394657,-1.0,-1.0,-1.0,-1.0,328.0,24.0,55.0,229993.0,0.8058968058968059,-1.0,-1.0,-1.0,-1.0,335.0,15.0,23.0,230027.0,0.8981233243967829,-1.0,-1.0,-1.0,-1.0
000412.png,230120.0,114.0,12.0,154.0,0.9994527592227443,-1.0,-1.0,-1.0,-1.0,154.0,12.0,114.0,230120.0,0.55,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000413.png,229884.0,87.0,6.0,423.0,0.9995956117350866,-1.0,-1.0,-1.0,-1.0,177.0,18.0,51.0,230154.0,0.7195121951219512,-1.0,-1.0,-1.0,-1.0,234.0,0.0,48.0,230118.0,0.8297872340425532,-1.0,-1.0,-1.0,-1.0
000414.png,229594.0,132.0,13.0,661.0,0.999368848998211,-1.0,-1.0,-1.0,-1.0,471.0,12.0,130.0,229787.0,0.768352365415987,-1.0,-1.0,-1.0,-1.0,165.0,26.0,27.0,230182.0,0.7568807339449541,-1.0,-1.0,-1.0,-1.0
000415.png,229680.0,207.0,24.0,489.0,0.998995263384527,-1.0,-1.0,-1.0,-1.0,489.0,24.0,207.0,229680.0,0.6791666666666667,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000416.png,229553.0,263.0,50.0,534.0,0.9986383371181471,-1.0,-1.0,-1.0,-1.0,534.0,50.0,263.0,229553.0,0.6304604486422668,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000417.png,229771.0,68.0,23.0,538.0,0.9996041102922623,-1.0,-1.0,-1.0,-1.0,315.0,24.0,72.0,229989.0,0.7664233576642335,-1.0,-1.0,-1.0,-1.0,206.0,16.0,13.0,230165.0,0.8765957446808511,-1.0,-1.0,-1.0,-1.0
000418.png,229826.0,91.0,37.0,446.0,0.9994433669342564,-1.0,-1.0,-1.0,-1.0,446.0,37.0,91.0,229826.0,0.7770034843205574,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000419.png,229714.0,154.0,32.0,500.0,0.9991909525880818,-1.0,-1.0,-1.0,-1.0,500.0,32.0,154.0,229714.0,0.7288629737609329,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000420.png,229650.0,76.0,15.0,659.0,0.9996039017850537,-1.0,-1.0,-1.0,-1.0,347.0,16.0,74.0,229963.0,0.7940503432494279,-1.0,-1.0,-1.0,-1.0,298.0,13.0,16.0,230073.0,0.9113149847094801,-1.0,-1.0,-1.0,-1.0
000466.png,223122.0,235.0,88.0,6955.0,0.9985544541162255,-1.0,-1.0,-1.0,-1.0,6955.0,88.0,235.0,223122.0,0.9556196757350921,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000467.png,220506.0,205.0,97.0,9592.0,0.9986322959313069,-1.0,-1.0,-1.0,-1.0,9592.0,97.0,205.0,220506.0,0.969476450373964,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000468.png,224769.0,305.0,74.0,5252.0,0.9983166628173468,-1.0,-1.0,-1.0,-1.0,5252.0,74.0,305.0,224769.0,0.9326940152725981,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000469.png,219791.0,293.0,166.0,10150.0,0.9979160045402952,-1.0,-1.0,-1.0,-1.0,10150.0,166.0,293.0,219791.0,0.9567348477707607,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000470.png,228131.0,147.0,32.0,2090.0,0.9992159782751522,-1.0,-1.0,-1.0,-1.0,2090.0,32.0,147.0,228131.0,0.9211106214191274,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000471.png,223834.0,238.0,87.0,6241.0,0.998550136287189,-1.0,-1.0,-1.0,-1.0,6241.0,87.0,238.0,223834.0,0.9505025890953396,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000472.png,222450.0,109.0,151.0,7690.0,0.9988325625252571,-1.0,-1.0,-1.0,-1.0,7690.0,151.0,109.0,222450.0,0.9672955974842767,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000473.png,227464.0,280.0,40.0,2616.0,0.9985951603273276,-1.0,-1.0,-1.0,-1.0,2616.0,40.0,280.0,227464.0,0.8910081743869209,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000474.png,225093.0,204.0,117.0,4986.0,0.9985759535787484,-1.0,-1.0,-1.0,-1.0,4986.0,117.0,204.0,225093.0,0.9395138496325608,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000475.png,222044.0,189.0,140.0,8027.0,0.9985205038381458,-1.0,-1.0,-1.0,-1.0,8027.0,140.0,189.0,222044.0,0.9606270943034945,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000476.png,224074.0,68.0,172.0,6086.0,0.9989300712394233,-1.0,-1.0,-1.0,-1.0,6086.0,172.0,68.0,224074.0,0.9620613341764148,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000477.png,226898.0,256.0,58.0,3188.0,0.9986180307378132,-1.0,-1.0,-1.0,-1.0,3188.0,58.0,256.0,226898.0,0.9103369503141062,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000478.png,224499.0,169.0,98.0,5634.0,0.9988120979151651,-1.0,-1.0,-1.0,-1.0,5634.0,98.0,169.0,224499.0,0.9547534316217591,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000479.png,227538.0,154.0,58.0,2650.0,0.9990691547749726,-1.0,-1.0,-1.0,-1.0,2650.0,58.0,154.0,227538.0,0.9259259259259259,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000480.png,223473.0,158.0,96.0,6673.0,0.9988646877667872,-1.0,-1.0,-1.0,-1.0,6673.0,96.0,158.0,223473.0,0.9633318897069438,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000526.png,218597.0,130.0,118.0,11555.0,0.9988667778564737,-1.0,-1.0,-1.0,-1.0,11555.0,118.0,130.0,218597.0,0.9789883927814962,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000527.png,220190.0,222.0,174.0,9814.0,0.9982047818084556,-1.0,-1.0,-1.0,-1.0,9814.0,174.0,222.0,220190.0,0.9612144955925563,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000528.png,224690.0,109.0,101.0,5500.0,0.9990662516674077,-1.0,-1.0,-1.0,-1.0,5500.0,101.0,109.0,224690.0,0.9632224168126094,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000529.png,225316.0,34.0,89.0,4961.0,0.9994543978637237,-1.0,-1.0,-1.0,-1.0,4961.0,89.0,34.0,225316.0,0.9758064516129032,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000530.png,226335.0,54.0,53.0,3958.0,0.9995274728186467,-1.0,-1.0,-1.0,-1.0,3958.0,53.0,54.0,226335.0,0.9736777367773678,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000531.png,221530.0,164.0,207.0,8499.0,0.9983280832443296,-1.0,-1.0,-1.0,-1.0,8499.0,207.0,164.0,221530.0,0.958173618940248,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000532.png,218077.0,124.0,113.0,12086.0,0.998914407688009,-1.0,-1.0,-1.0,-1.0,12086.0,113.0,124.0,218077.0,0.9807676702101761,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000533.png,217431.0,124.0,188.0,12657.0,0.9985671181163114,-1.0,-1.0,-1.0,-1.0,12657.0,188.0,124.0,217431.0,0.9759426324311821,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000534.png,226104.0,136.0,68.0,4092.0,0.9990985736253247,-1.0,-1.0,-1.0,-1.0,4092.0,68.0,136.0,226104.0,0.952513966480447,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000535.png,212493.0,167.0,252.0,17488.0,0.9980320508003306,-1.0,-1.0,-1.0,-1.0,17488.0,252.0,167.0,212493.0,0.976601329089183,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000536.png,222893.0,184.0,49.0,7274.0,0.9989557469770444,-1.0,-1.0,-1.0,-1.0,7274.0,49.0,184.0,222893.0,0.9689623018516051,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000537.png,220789.0,238.0,230.0,9143.0,0.9978848126838925,-1.0,-1.0,-1.0,-1.0,9143.0,230.0,238.0,220789.0,0.9513057954427219,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000538.png,216041.0,105.0,169.0,14085.0,0.9987333287104454,-1.0,-1.0,-1.0,-1.0,14085.0,169.0,105.0,216041.0,0.9809178912180514,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000539.png,221883.0,182.0,89.0,8246.0,0.998780125498528,-1.0,-1.0,-1.0,-1.0,8246.0,89.0,182.0,221883.0,0.9681812844898439,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000540.png,220798.0,223.0,148.0,9231.0,0.9983225497244189,-1.0,-1.0,-1.0,-1.0,9231.0,148.0,223.0,220798.0,0.9613622162049573,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000586.png,219264.0,225.0,162.0,10749.0,0.9982381140991846,-1.0,-1.0,-1.0,-1.0,10749.0,162.0,225.0,219264.0,0.9652478448275862,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000587.png,223482.0,112.0,84.0,6722.0,0.9991237403767916,-1.0,-1.0,-1.0,-1.0,6722.0,84.0,112.0,223482.0,0.9716681121711477,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000588.png,222771.0,163.0,90.0,7376.0,0.99886559294067,-1.0,-1.0,-1.0,-1.0,7376.0,90.0,163.0,222771.0,0.9668370690785162,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000589.png,222938.0,127.0,152.0,7183.0,0.9987500951988424,-1.0,-1.0,-1.0,-1.0,7183.0,152.0,127.0,222938.0,0.9626105601715358,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000590.png,219704.0,229.0,274.0,10193.0,0.9977157856017292,-1.0,-1.0,-1.0,-1.0,10193.0,274.0,229.0,219704.0,0.9529730740463724,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000591.png,222961.0,137.0,66.0,7236.0,0.9990903550751914,-1.0,-1.0,-1.0,-1.0,7236.0,66.0,137.0,222961.0,0.9727113859389703,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000592.png,223819.0,114.0,87.0,6380.0,0.9991027586822605,-1.0,-1.0,-1.0,-1.0,6380.0,87.0,114.0,223819.0,0.9694575292508737,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
000593.png,221426.0,170.0,227.0,8577.0,0.9982102847766011,-1.0,-1.0,-1.0,-1.0,8577.0,227.0,170.0,221426.0,0.9557610875863606,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0
