Image,TP0,FP0,FN0,TN0,IOU0,TPw0,FPw0,FNw0,FWB0,TP1,FP1,FN1,TN1,IOU1,TPw1,FPw1,FNw1,FWB1,TP2,FP2,FN2,TN2,IOU2,TPw2,FPw2,FNw2,FWB2,TP3,FP3,FN3,TN3,IOU3,TPw3,FPw3,FNw3,FWB3
005544.png,222692.0,27.0,3021.0,4660.0,0.9864977407637104,-1.0,-1.0,-1.0,-1.0,2783.0,3015.0,21.0,224581.0,0.4782608695652174,-1.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,230398.0,0.0,-1.0,-1.0,-1.0,-1.0,1831.0,52.0,50.0,228467.0,0.9472322814278323,-1.0,-1.0,-1.0,-1.0
005545.png,219148.0,116.0,140.0,10996.0,0.9988332026763413,-1.0,-1.0,-1.0,-1.0,1074.0,53.0,85.0,229188.0,0.8861386138613861,-1.0,-1.0,-1.0,-1.0,1428.0,50.0,28.0,228894.0,0.9482071713147411,-1.0,-1.0,-1.0,-1.0,8348.0,183.0,149.0,221720.0,0.9617511520737327,-1.0,-1.0,-1.0,-1.0
005546.png,224324.0,110.0,66.0,5900.0,0.9992160356347439,-1.0,-1.0,-1.0,-1.0,1099.0,38.0,135.0,229128.0,0.8639937106918238,-1.0,-1.0,-1.0,-1.0,129.0,7.0,29.0,230235.0,0.7818181818181819,-1.0,-1.0,-1.0,-1.0,4524.0,169.0,94.0,225613.0,0.9450595362439942,-1.0,-1.0,-1.0,-1.0
005547.png,214493.0,162.0,209.0,15536.0,0.9982733263832005,-1.0,-1.0,-1.0,-1.0,1173.0,67.0,62.0,229098.0,0.9009216589861752,-1.0,-1.0,-1.0,-1.0,2845.0,64.0,17.0,227474.0,0.9723171565276828,-1.0,-1.0,-1.0,-1.0,11438.0,158.0,163.0,218641.0,0.9727017603537715,-1.0,-1.0,-1.0,-1.0
005548.png,221886.0,83.0,225.0,8206.0,0.9986138239556424,-1.0,-1.0,-1.0,-1.0,4272.0,138.0,50.0,225940.0,0.957847533632287,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,3900.0,121.0,67.0,226312.0,0.9540117416829745,-1.0,-1.0,-1.0,-1.0
005549.png,223826.0,98.0,94.0,6382.0,0.9991429260148738,-1.0,-1.0,-1.0,-1.0,1859.0,30.0,22.0,228489.0,0.9727891156462585,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,4500.0,87.0,99.0,225714.0,0.9603072983354674,-1.0,-1.0,-1.0,-1.0
005550.png,226323.0,81.0,136.0,3860.0,0.9990421117683411,-1.0,-1.0,-1.0,-1.0,2202.0,46.0,23.0,228129.0,0.9696169088507266,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1626.0,122.0,90.0,228562.0,0.8846572361262242,-1.0,-1.0,-1.0,-1.0
005806.png,228123.0,82.0,27.0,2168.0,0.9995224157874444,-1.0,-1.0,-1.0,-1.0,1595.0,24.0,41.0,228740.0,0.9608433734939759,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,230399.0,0.0,-1.0,-1.0,-1.0,-1.0,550.0,26.0,63.0,229761.0,0.8607198748043818,-1.0,-1.0,-1.0,-1.0
005807.png,226785.0,98.0,190.0,3327.0,0.998731685405134,-1.0,-1.0,-1.0,-1.0,1694.0,41.0,52.0,228613.0,0.9479574706211528,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1608.0,174.0,71.0,228547.0,0.8677819751753912,-1.0,-1.0,-1.0,-1.0
005808.png,227024.0,114.0,70.0,3192.0,0.9991901693602337,-1.0,-1.0,-1.0,-1.0,1494.0,42.0,43.0,228821.0,0.9461684610512983,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1664.0,62.0,105.0,228569.0,0.908793009284544,-1.0,-1.0,-1.0,-1.0
005809.png,226667.0,108.0,112.0,3513.0,0.9990303543173474,-1.0,-1.0,-1.0,-1.0,1083.0,39.0,53.0,229225.0,0.9217021276595745,-1.0,-1.0,-1.0,-1.0,40.0,2.0,20.0,230338.0,0.6451612903225806,-1.0,-1.0,-1.0,-1.0,2333.0,128.0,92.0,227847.0,0.9138268703486094,-1.0,-1.0,-1.0,-1.0
005810.png,226723.0,46.0,142.0,3489.0,0.9991714813296844,-1.0,-1.0,-1.0,-1.0,653.0,48.0,40.0,229659.0,0.8812415654520918,-1.0,-1.0,-1.0,-1.0,403.0,9.0,54.0,229934.0,0.8648068669527897,-1.0,-1.0,-1.0,-1.0,2352.0,166.0,33.0,227849.0,0.9219913759310074,-1.0,-1.0,-1.0,-1.0
005811.png,224838.0,145.0,168.0,5249.0,0.9986098218528898,-1.0,-1.0,-1.0,-1.0,1254.0,82.0,33.0,229031.0,0.9159970781592404,-1.0,-1.0,-1.0,-1.0,583.0,36.0,29.0,229752.0,0.8996913580246914,-1.0,-1.0,-1.0,-1.0,3332.0,130.0,163.0,226775.0,0.9191724137931034,-1.0,-1.0,-1.0,-1.0
005812.png,224426.0,301.0,153.0,5520.0,0.9979811454998221,-1.0,-1.0,-1.0,-1.0,824.0,40.0,25.0,229511.0,0.9268841394825647,-1.0,-1.0,-1.0,-1.0,874.0,22.0,28.0,229476.0,0.9458874458874459,-1.0,-1.0,-1.0,-1.0,3778.0,135.0,292.0,226195.0,0.8984542211652794,-1.0,-1.0,-1.0,-1.0
005813.png,226202.0,108.0,155.0,3935.0,0.9988386726425716,-1.0,-1.0,-1.0,-1.0,575.0,48.0,41.0,229736.0,0.8659638554216867,-1.0,-1.0,-1.0,-1.0,573.0,11.0,35.0,229781.0,0.925686591276252,-1.0,-1.0,-1.0,-1.0,2726.0,157.0,93.0,227424.0,0.915994623655914,-1.0,-1.0,-1.0,-1.0
