Image,TP0,FP0,FN0,TN0,IOU0,TPw0,FPw0,FNw0,FWB0,TP1,FP1,FN1,TN1,IOU1,TPw1,FPw1,FNw1,FWB1,TP2,FP2,FN2,TN2,IOU2,TPw2,FPw2,FNw2,FWB2,TP3,FP3,FN3,TN3,IOU3,TPw3,FPw3,FNw3,FWB3
039736.png,222450.0,29.0,27.0,7894.0,0.9997483213935804,-1.0,-1.0,-1.0,-1.0,363.0,15.0,22.0,230000.0,0.9075,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,7504.0,39.0,34.0,222823.0,0.9903655800448726,-1.0,-1.0,-1.0,-1.0
039737.png,219098.0,148.0,119.0,11035.0,0.9987828505003077,-1.0,-1.0,-1.0,-1.0,1611.0,31.0,161.0,228597.0,0.8935108153078203,-1.0,-1.0,-1.0,-1.0,0.0,69.0,0.0,230331.0,0.0,-1.0,-1.0,-1.0,-1.0,9368.0,75.0,43.0,220914.0,0.9875606156441071,-1.0,-1.0,-1.0,-1.0
039738.png,224250.0,203.0,61.0,5886.0,0.9988241267805126,-1.0,-1.0,-1.0,-1.0,1352.0,37.0,403.0,228608.0,0.7544642857142857,-1.0,-1.0,-1.0,-1.0,311.0,156.0,90.0,229843.0,0.5583482944344704,-1.0,-1.0,-1.0,-1.0,3870.0,221.0,63.0,226246.0,0.9316321617717862,-1.0,-1.0,-1.0,-1.0
039739.png,226865.0,212.0,28.0,3295.0,0.9989432200964312,-1.0,-1.0,-1.0,-1.0,412.0,117.0,144.0,229727.0,0.612184249628529,-1.0,-1.0,-1.0,-1.0,405.0,22.0,141.0,229832.0,0.7130281690140845,-1.0,-1.0,-1.0,-1.0,2327.0,40.0,78.0,227955.0,0.9517382413087935,-1.0,-1.0,-1.0,-1.0
039740.png,224479.0,252.0,72.0,5597.0,0.9985587380951322,-1.0,-1.0,-1.0,-1.0,1455.0,55.0,270.0,228620.0,0.8174157303370787,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,230399.0,0.0,-1.0,-1.0,-1.0,-1.0,4073.0,86.0,50.0,226191.0,0.967688287004039,-1.0,-1.0,-1.0,-1.0
039741.png,222235.0,168.0,68.0,7929.0,0.9989391875795047,-1.0,-1.0,-1.0,-1.0,1492.0,55.0,104.0,228749.0,0.903694730466384,-1.0,-1.0,-1.0,-1.0,22.0,10.0,28.0,230340.0,0.36666666666666664,-1.0,-1.0,-1.0,-1.0,6372.0,46.0,79.0,223903.0,0.9807603509311991,-1.0,-1.0,-1.0,-1.0
039742.png,222114.0,133.0,85.0,8068.0,0.9990194843747189,-1.0,-1.0,-1.0,-1.0,1345.0,106.0,77.0,228872.0,0.8802356020942408,-1.0,-1.0,-1.0,-1.0,761.0,12.0,25.0,229602.0,0.9536340852130326,-1.0,-1.0,-1.0,-1.0,5871.0,58.0,122.0,224349.0,0.970252850768468,-1.0,-1.0,-1.0,-1.0
039743.png,222066.0,227.0,219.0,7888.0,0.9979956137197095,-1.0,-1.0,-1.0,-1.0,1615.0,206.0,244.0,228335.0,0.7820823244552058,-1.0,-1.0,-1.0,-1.0,577.0,51.0,11.0,229761.0,0.9029733959311425,-1.0,-1.0,-1.0,-1.0,5579.0,79.0,89.0,224653.0,0.9707673568818515,-1.0,-1.0,-1.0,-1.0
039744.png,226154.0,80.0,1621.0,2545.0,0.9925347260319063,-1.0,-1.0,-1.0,-1.0,751.0,39.0,77.0,229533.0,0.8662053056516724,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,1757.0,1619.0,40.0,226984.0,0.514344262295082,-1.0,-1.0,-1.0,-1.0
039745.png,224037.0,160.0,56.0,6147.0,0.9990368021832484,-1.0,-1.0,-1.0,-1.0,650.0,148.0,140.0,229462.0,0.6929637526652452,-1.0,-1.0,-1.0,-1.0,615.0,89.0,108.0,229588.0,0.7573891625615764,-1.0,-1.0,-1.0,-1.0,4654.0,47.0,140.0,225559.0,0.9613716174344143,-1.0,-1.0,-1.0,-1.0
039746.png,227060.0,578.0,431.0,2331.0,0.9955759002757937,-1.0,-1.0,-1.0,-1.0,532.0,21.0,644.0,229203.0,0.4444444444444444,-1.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,230398.0,0.0,-1.0,-1.0,-1.0,-1.0,1701.0,508.0,30.0,228161.0,0.7597141581062975,-1.0,-1.0,-1.0,-1.0
039747.png,224655.0,100.0,74.0,5571.0,0.9992260784863163,-1.0,-1.0,-1.0,-1.0,1132.0,32.0,56.0,229180.0,0.9278688524590164,-1.0,-1.0,-1.0,-1.0,199.0,17.0,5.0,230179.0,0.9004524886877828,-1.0,-1.0,-1.0,-1.0,4195.0,70.0,84.0,226051.0,0.9645895608185789,-1.0,-1.0,-1.0,-1.0
039748.png,227362.0,125.0,52.0,2861.0,0.9992221113743138,-1.0,-1.0,-1.0,-1.0,682.0,27.0,268.0,229423.0,0.6980552712384852,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,2014.0,190.0,22.0,228174.0,0.9047619047619048,-1.0,-1.0,-1.0,-1.0
039749.png,225552.0,378.0,10.0,4460.0,0.9982827299282996,-1.0,-1.0,-1.0,-1.0,0.0,0.0,348.0,230052.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,230400.0,0.0,-1.0,-1.0,-1.0,-1.0,4444.0,26.0,46.0,225884.0,0.9840566873339238,-1.0,-1.0,-1.0,-1.0
039750.png,223372.0,64.0,36.0,6928.0,0.9995525166463808,-1.0,-1.0,-1.0,-1.0,1259.0,21.0,65.0,229055.0,0.9360594795539033,-1.0,-1.0,-1.0,-1.0,309.0,0.0,11.0,230080.0,0.965625,-1.0,-1.0,-1.0,-1.0,5311.0,64.0,37.0,224988.0,0.9813377679231338,-1.0,-1.0,-1.0,-1.0
